,Final Portfolio Value
9246,214955.81362506936
9247,116881.56744978446
9248,109794.34425494734
9249,159797.65270683105
9250,152329.84129638324
9251,166063.3666417648
9252,99690.30489309046
9253,107347.76450660727
9254,93676.27592095062
9255,139510.20554540513
9256,90861.13850234415
9257,176462.38680739317
9258,120030.27554915719
9259,109602.19000357173
9260,87495.81198964333
9261,93438.84484677062
9262,112183.78124467765
9263,172105.10065006837
9264,110328.15748998181
9265,184166.73558511786
9266,117547.25996807878
9267,135426.0013923127
9268,165331.87250724013
9269,113375.20202802934
9270,93789.54190701981
9271,138495.76636523308
9272,98545.6631312586
9273,161934.28907306283
9274,175373.89442432558
9275,96596.5039002184
9276,88562.80153665491
9277,84453.6695561163
9278,161974.07043177387
9279,97320.98109494652
9280,115458.194670617
9281,144471.38358018815
9282,91166.9827943563
9283,178373.82209453816
9284,126734.32544692878
9285,116083.36166351063
9286,145151.37376264212
9287,85103.92011639437
9288,85180.32595152923
9289,116616.25052655651
9290,108794.9327191048
9291,118520.81357449114
9292,110370.30406424541
9293,151247.90062345547
9294,132228.7557196902
9295,127267.74934951308
9296,129753.55124503218
9297,117326.06682174676
9298,133028.29982620038
9299,132778.18835348793
9300,109558.81839964015
9301,104329.67043619798
9302,148425.01159834999
9303,120509.12984015267
9304,83074.49472586645
9305,129576.98466482763
9306,108390.71460173857
9307,143282.86959086798
9308,98957.88028098931
9309,85524.83953836808
9310,97109.97074983861
9311,120502.43163490278
9312,119406.36051363465
9313,161307.3842907562
9314,146753.82019614193
9315,92636.36279943261
9316,88938.80762285326
9317,126791.99913776049
9318,103346.6252952232
9319,123098.95107656978
9320,118779.34723206385
9321,101848.15990730307
9322,56505.58493963042
9323,64840.71068292191
9324,105729.14594093799
9325,90265.616349743
9326,129696.42467330773
9327,134090.32251986858
9328,83940.81098942377
9329,129880.66205472182
9330,78953.19796398158
9331,131360.70550580736
9332,93330.72816804032
9333,121720.7230692683
9334,124353.1388562757
9335,111997.34030038593
9336,168219.657956277
9337,130144.36154260712
9338,121410.77514204421
9339,132273.71036224652
9340,107925.42165097104
9341,167342.6967773634
9342,121330.95687578461
9343,129680.92934553839
9344,128714.14223575173
9345,102944.52651364551
9346,159713.3510155496
9347,128528.23498538857
9348,142183.8750782234
9349,114497.4618671832
9350,123339.2369248454
9351,160654.36057052272
9352,132545.4123515192
9353,99605.93584326333
9354,117964.07064135133
9355,139856.38421125576
9356,107934.7251684198
9357,87272.34298115596
9358,83310.47150082294
9359,70913.27325582612
9360,139471.7655348628
9361,105009.22422081292
9362,117407.21418105713
9363,136538.19528979255
9364,149389.94194901927
9365,143575.4128461039
9366,113889.49779804531
9367,86420.67476680924
9368,113562.12874574447
9369,106399.70264069294
9370,163259.50793490643
9371,147739.20927783937
9372,116216.97184435862
9373,126320.54881316479
9374,139703.35266488808
9375,117726.2440883671
9376,109640.4516213203
9377,113944.63375442974
9378,104050.93576718822
9379,191193.79952990907
9380,164892.98993372542
9381,102954.17126482262
9382,184558.08648168482
9383,123291.29173104514
9384,108621.45419510314
9385,124084.75969487733
9386,157088.15937558495
9387,107151.88671583724
9388,119734.82342660028
9389,129954.51960146349
9390,131121.69002681048
9391,114619.3745251231
9392,105132.7338363022
9393,100617.62474328166
9394,141557.93686403718
9395,78163.5209316307
9396,116551.21626154533
9397,132865.69288079508
9398,95537.22433117157
9399,110704.29517668938
9400,95360.37260931803
9401,141112.96970061463
9402,142347.7863739148
9403,153922.06637253123
9404,153817.96653569388
9405,122896.84128854898
9406,132247.45472125887
9407,124520.53170248582
9408,152489.84280396768
9409,96091.0162624005
9410,152710.69851083955
9411,118385.532732612
9412,128661.3963574765
9413,130352.90185591091
9414,121559.86244855003
9415,115394.03763769969
9416,138726.99805403364
9417,87589.38618183378
9418,108863.34870555616
9419,167399.74180084173
9420,182185.73461671165
9421,105914.99013563877
9422,128682.76491754464
9423,83837.67759980608
9424,127975.08802593291
9425,76376.32615308676
9426,120069.1650071851
9427,133844.3149884313
9428,156454.71648597854
9429,194756.0725738148
9430,118581.2457600753
9431,114108.57462862006
9432,103654.70660116096
9433,102057.35572973019
9434,98273.29530196707
9435,97791.22007221701
9436,60654.97644042487
9437,118098.36629542516
9438,163086.2796609647
9439,105839.30069586025
9440,160344.38280691937
9441,127203.17919580168
9442,151222.12514460963
9443,136928.742851796
9444,119713.87857700215
9445,124036.96604525874
9446,215492.1057500413
9447,101211.2967515919
9448,106439.6288707186
9449,109340.24185446158
9450,78044.78741927042
9451,72046.98411024333
9452,83912.27380594464
9453,104736.55400982269
9454,72770.06194200623
9455,78878.57689887907
9456,96100.036409185
9457,105810.8610109398
9458,138886.77628046504
9459,115697.15268788619
9460,144025.99300485116
9461,107596.70191220763
9462,123403.92093877877
9463,119360.6313696064
9464,134882.72735014878
9465,130777.97483822795
9466,88611.7890007158
9467,98822.8285764654
9468,129125.96586669724
9469,154089.88463841422
9470,150152.1931757707
9471,154056.32729572
9472,74737.85079830137
9473,89875.35520862187
9474,235412.9240600539
9475,117807.91765765885
9476,152798.91361650577
9477,183859.39278905356
9478,112681.47622329174
9479,145461.33568533676
9480,140982.16646999583
9481,168866.9097686754
9482,99114.6890737172
9483,135369.20742892384
9484,105615.868921135
9485,106808.29165984566
9486,137921.97932442615
9487,156792.07596708
9488,120648.45413783341
9489,126487.68659990921
9490,172031.01548082323
9491,103937.23760293201
9492,136051.65543954464
9493,163826.43091575344
9494,185572.22807887764
9495,106718.11603973154
9496,183129.62278123165
9497,148893.68810379945
9498,100207.27030977856
9499,143423.90858624494
9500,195323.00534415495
9501,158217.4925522784
9502,144483.16820677696
9503,115585.82751740002
9504,134059.67053158174
9505,120457.41532868553
9506,136085.9770539256
9507,145539.44264005742
9508,75125.24244084612
9509,189969.8939369506
9510,99949.33391921897
9511,158661.9182874947
9512,149797.96847988878
9513,108106.89157917857
9514,92627.85901799156
9515,138012.46420389917
9516,183407.0378718853
9517,93857.03307675908
9518,129987.05333060006
9519,100600.26868381268
9520,221966.7637070727
9521,117821.77174906114
9522,95829.62846931707
9523,156871.23291750118
9524,148582.29383419387
9525,134015.78594228817
9526,83406.73607306497
9527,106485.06998971199
9528,147399.98432133844
9529,115917.24944496369
9530,110571.0389785759
9531,118193.03985538222
9532,96284.02293713109
9533,126120.70891813698
9534,76896.32268373025
9535,106628.83201131126
9536,116340.76261866328
9537,190986.50875232674
9538,90619.33178797261
9539,133464.81988227044
9540,114610.98759400427
9541,140236.8800615232
9542,87604.74695479029
9543,108309.90614549938
9544,131221.3889941514
9545,97332.18500374726
9546,85724.39920903875
9547,90209.95132233427
9548,169827.3430521668
9549,219783.95750546356
9550,107505.25122082669
9551,117504.32094919824
9552,122922.06753252447
9553,52637.703256088156
9554,108077.08113440864
9555,116943.17263896651
9556,132464.80905873427
9557,94880.73228948469
9558,134866.23429409738
9559,113028.43552465789
9560,150753.35261669205
9561,131743.99021925832
9562,96557.0707643623
9563,121373.45669483408
9564,71201.85786849304
9565,93281.89207943766
9566,115043.02132504985
9567,146731.5414831891
9568,165540.64716984282
9569,125794.06560377844
9570,113093.05324945811
9571,90878.45732551208
9572,126503.4514905298
9573,106383.31010036741
9574,91162.6906834926
9575,180611.67632326396
9576,98229.28099738674
9577,115570.39701868023
9578,196151.1388388133
9579,97154.77212742697
9580,80283.43071518496
9581,122223.82012759676
9582,123958.26478156807
9583,110245.05378822355
9584,113763.17194332257
9585,149829.32406953766
9586,111721.62873697493
9587,152301.0805358661
9588,100690.58117042901
9589,139128.98227325207
9590,95606.08748240749
9591,107581.54780173657
9592,128244.70612246315
9593,101751.87329833617
9594,167262.27585500243
9595,98532.48745094822
9596,89178.92803451353
9597,151343.6739119204
9598,168091.8581541022
9599,135277.2781274495
9600,74553.54697935132
9601,121176.01660258397
9602,127663.09926204011
9603,169803.72173266983
9604,154405.81954805326
9605,171850.66436021889
9606,157272.625025484
9607,76203.96641085033
9608,131109.81663999692
9609,185328.86128334308
9610,187722.55510534297
9611,82903.56228914579
9612,138525.92093981194
9613,84877.56736749635
9614,132450.3009243574
9615,123298.39776730769
9616,105786.63280460528
9617,168061.45410932903
9618,124460.97241854446
9619,179589.2001237386
9620,150908.0562389643
9621,148309.76142685258
9622,174073.33144951882
9623,140275.96832276913
9624,124102.41027887825
9625,128381.75147964856
9626,94799.60814756395
9627,132951.80329782088
9628,119667.88653615738
9629,132518.50715224078
9630,68464.57037455589
9631,87823.0790998867
9632,120938.49648065925
9633,134671.1572447206
9634,108672.12324505788
9635,151679.15329761026
9636,130380.3773812751
9637,141247.82387041056
9638,181500.65839721228
9639,85911.46017031434
9640,148817.99716731967
9641,149555.9968893912
9642,165844.4839064725
9643,122164.92531102183
9644,81627.91121442051
9645,80107.23530111987
9646,161270.03652595353
9647,111517.62975639275
9648,111215.37067202525
9649,95566.20917172308
9650,82507.17330525782
9651,92806.96266993176
9652,139498.49412431984
9653,128514.15957351451
9654,130880.750615307
9655,168414.46893311528
9656,97457.3782184335
9657,113115.79845891433
9658,99196.52508663227
9659,160606.79234551298
9660,132504.43918430703
9661,166628.0116633839
9662,100839.91909756859
9663,96969.17475439943
9664,130527.1211067032
9665,134206.71164546337
9666,114267.57966041967
9667,96065.5039339997
9668,108337.68358572044
9669,154503.1619931896
9670,103356.33537235022
9671,116544.65482030631
9672,120842.69124026503
9673,115353.31878603237
9674,143555.2856845993
9675,140351.41942503798
9676,80291.32621103464
9677,95130.81460522326
9678,103171.86842758823
9679,152706.30614216134
9680,145948.5009596466
9681,143671.74058689206
9682,105487.05160312828
9683,76526.59958408742
9684,90161.09048872338
9685,161962.04012901933
9686,83052.0751156541
9687,119913.62685598966
9688,232429.9677642215
9689,114864.36689283623
9690,80064.54967487429
9691,133682.732774883
9692,106717.21565746021
9693,103571.44235458226
9694,138121.62652454223
9695,129549.96526380116
9696,115100.53980814501
9697,143058.4405626298
9698,102380.57904434101
9699,119052.7379085256
9700,84351.29451639553
9701,92231.02926056867
9702,95954.15438099387
9703,97656.66680580993
9704,151456.76397296318
9705,91266.24380721757
9706,105004.77819228233
9707,140066.58171458662
9708,148758.40214185065
9709,110085.94962343956
9710,123434.73575203319
9711,150486.43002436982
9712,137662.66380275026
9713,161480.5618618424
9714,111363.07388135082
9715,192235.51476036326
9716,81878.1792554067
9717,65838.97781577673
9718,111168.76848387044
9719,137157.01981291382
9720,108881.72032702305
9721,141359.39522327628
9722,94680.4890785248
9723,145533.55866777958
9724,113874.14601185304
9725,106795.95518766374
9726,118532.22815560615
9727,90927.45738755236
9728,122310.12592474555
9729,109804.8104716979
9730,135940.6080814642
9731,74363.9697200864
9732,105360.05581615107
9733,122350.61833494542
9734,68864.1548194586
9735,174384.32392699888
9736,80895.52529237758
9737,58300.252115602256
9738,72139.39587115587
9739,110199.88667555955
9740,115561.89515795707
9741,114156.9099271796
9742,119063.06300581728
9743,114286.43682851168
9744,100022.45042799422
9745,141123.35102782672
9746,132972.9810660878
9747,114000.89502383133
9748,163072.54711410985
9749,102735.90230466655
9750,110663.03086765407
9751,112963.34230715861
9752,132044.66173111816
9753,105766.17349808528
9754,191490.96578998424
9755,191821.40370662496
9756,141532.9798444736
9757,157054.0041284432
9758,133086.28252336802
9759,121225.19446063036
9760,85443.20360073441
9761,84766.69193901186
9762,137757.85739759298
9763,135896.25122039006
9764,99945.4339111995
9765,114020.07126954712
9766,166638.92149644942
9767,86860.35481617664
9768,92712.17269331678
9769,141399.6491468239
9770,117931.9354111745
9771,134375.2707534038
9772,129791.33159373843
9773,130098.1715187021
9774,165912.2577331628
9775,115692.83457842394
9776,95738.25534265998
9777,211388.70726201468
9778,85603.65961604401
9779,130335.49602893635
9780,119826.21020454001
9781,90848.58634869459
9782,157308.98674934776
9783,153074.41267717362
9784,118573.27475250934
9785,125400.45456026876
9786,123125.39220328997
9787,127226.1337689077
9788,106983.93364155767
9789,92850.08387334658
9790,89243.44166350744
9791,75946.57939158262
9792,118166.91674485778
9793,162532.90170540984
9794,76096.7743671464
9795,127423.77272184637
9796,123955.9380044454
9797,129162.52729658579
9798,111645.12149072383
9799,108407.56276351116
9800,145809.0553082603
9801,92441.41395450063
9802,153473.67362619916
9803,114413.43986627068
9804,165426.15026104267
9805,83007.0030084313
9806,133662.10692275022
